counter,Session.ID,FailingMethod,Question.ID,Answer.duration_seconds,Answer.timestamp,Answer.confidence,Answer.difficulty,TP,TN,FN,FP,Answer.option,Answer.order,Answer.explanation,Code.LOC,Code.complexity,Worker.ID,Worker.score,Worker.profession,Worker.yearsOfExperience,Worker.age,Worker.gender,Worker.whereLearnedToCode,Worker.country,Worker.programmingLanguage
2357,37IC3i2a-9-3-5,HIT06_51,92,910.468,Fri 2015 Jul 10 21:12:50.10,2,4,0,1,0,0,NO,1,"if pretty print call addNumber with -0.0 as input exp is 0; add is called with ""0"" string; so doesn't occurs any deletion",5,3,64eA1C3G808,5,Professional_Developer,6,30,Male,Other at work,Italy,java; groovy; scala; javascript
2359,35CE8e9c52-9,HIT06_51,92,77.245,Sat 2015 Jul 11 10:00:15.04,5,5,0,0,0,1,YES,3,Yes there is. This is because this is the part of the code which defines what characters are included in the expression. ,5,3,33IE-8g0A9-7-8,5,Professional_Developer,8,35,Male,University;Web;Other Work,United States of America,Java; PHP
2361,937gi-6E2g-2-10,HIT08_54,120,203.708,Tue 2015 Jul 07 15:25:39.17,5,1,0,0,0,1,YES,2,"as I explained in the previous answer; the procedure expects characters at positions 3 and 4 to be uppercase letters; but in the input ""fr__POSIX"" the character at position 3 is ""_""; thus an exception is thrown at line 116",1,1,61ae4E2e164,5,Professional_Developer,35,43,Male,High School;University,USA,python; c++
2362,929ia-7A-6c-87-5,HIT08_54,120,62.242,Tue 2015 Jul 07 15:33:26.06,4,3,0,1,0,0,NO,2,No; there is not an issue,1,1,23EE-1c8E1-7-2:16eA-3g-9A-7-5-3,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
2365,881Ai-4A7C-63-5,HIT08_54,120,636.236,Tue 2015 Jul 07 21:28:40.72,4,2,0,1,0,0,NO,2,"The statement str.charAt(3) has the value ""P"" and it satisfies the character set as given in the line 115 and therefore it won't output an exception.",1,1,481cg-5C9A77-5,3,Professional_Developer,9,33,Female,University,india,PHP
2367,873ii-1I0G16-1,HIT08_54,120,410.695,Tue 2015 Jul 07 21:52:25.41,4,1,0,1,0,0,NO,2,See my previous response. The code seems to check out; the Java syntax looks OK; unless I'm missing something. The code is rejecting invalid formats; as expected.,1,1,490Ae3C-5I-6-75,3,Professional_Developer,10,40,Female,University;Other On the job,United States,HTML; Ruby on Rails; JS; a little bit of Java
2374,801EI2i2i-534,HIT08_54,120,243.914,Wed 2015 Jul 08 12:56:00.00,5,1,0,1,0,0,NO,2,The call to charAt method certainly doesn't cause exception in test code. charAt in line 113 will alwas suceed because previous lines ensure that str is long enough. Further validation of ch3 would cause exception received from test code.,1,1,999ga-2G-2G995:687Ci0C-3e-4-55,5,Professional_Developer,10,33,Male,High School;University;Web,Croatia,Python
2375,793ge3g1G454,HIT08_54,120,21.466,Wed 2015 Jul 08 15:17:15.37,5,5,0,1,0,0,NO,2,Read my previous answer.,1,1,1059Ec7i-9C0-64,5,Professional_Developer,19,31,Male,Web;Other Self Taught,United States,PHP; CSS3; HTML5; JavaScript; C#
2377,106AC0e0e-331,HIT08_54,120,182.872,Fri 2015 Jul 10 21:09:48.79,5,2,0,1,0,0,NO,2,There's no issue in reading the char at that position. I don't see how reading that char can have a negative effect. There at the right position.,1,1,66AC-5a0g-47-9:1443IA-7C-6e967,5,Professional_Developer,17,39,Male,University;Web,USA,C#; VB.NET; Java
2378,98EG8i7a0-3-5,HIT08_54,120,121.151,Sat 2015 Jul 11 05:06:40.80,5,1,0,0,0,1,YES,2,charAt(3) is an underline; which means the check for alphebetic characters on line 115 will fail and throw this exception,1,1,106iG8G-9I-9-80:590CG-6G-7i-71-9,4,Professional_Developer,10,31,Male,High School;University;Web;Other work,usa,C++
2390,845GC5a0g-5-98,HIT08_54,108,108.56,Tue 2015 Jul 07 23:37:51.29,5,1,0,1,0,0,NO,3,this is the correct method to call to retrieve the length of a String object,1,1,600Ea-6C6E443,5,Professional_Developer,12,31,Male,High School;University;Web,United States,C; VHDL; Python
2394,797CE-4a4C8-2-2,HIT08_54,108,65.206,Wed 2015 Jul 08 14:14:31.71,5,1,0,1,0,0,NO,3,It is a valid function; will not throw error.,1,1,1013GI0e-3C-869,3,Professional_Developer,5,30,Female,University,India,Java
2395,789Aa6i-9A4-80,HIT08_54,108,480.035,Wed 2015 Jul 08 16:14:56.64,5,2,0,0,0,1,YES,3,"Yes;we are passing ""fr_POSIX"" which is invalid length and format.",1,1,101GC1i5g-7-61:1008II-5a4e60-9:110gg-3i2G-6-94,5,Professional_Developer,15,35,Male,University;Web;Other Private Institute,INDIA,Java
2396,110Ac2c-8a780,HIT08_54,108,17.54,Fri 2015 Jul 10 20:22:18.46,3,3,0,1,0,0,NO,3,"the method public static Locale toLocale(String str) Converts a String to a Locale. This method takes the string format of a locale and creates the locale object from it.  LocaleUtils.toLocale(""en"")         = new Locale(""en""; """")  LocaleUtils.toLocale(""en_GB"")      = new Locale(""en""; ""GB"")  LocaleUtils.toLocale(""en_GB_xxx"")  = new Locale(""en""; ""GB""; ""xxx"")   (#)      in Locale locale = LocaleUtils.toLocale(""fr__POSIX""); we are passing _P for country code wich would end up triggering an IllegalArgumentException",1,1,11IC-3a0E1-10:322iA-8I0A31-6:671Ca6c4e-5-9-9,4,Professional_Developer,20,45,Male,University,US,Java; JEE
2398,82aA8E2G-39-1,HIT08_54,108,86.415,Sat 2015 Jul 11 13:05:02.35,4,1,0,1,0,0,NO,3,length of a string to determine length of the string .It will not cause any failure,1,1,519CE-1a-8G700:117Ec-7c4a-50-9:93Ce-7c-8i-69-4,5,Professional_Developer,4,29,Female,University,USA,java;c
2403,334eG1I9e079,HIT06_51,86,99.624,Tue 2015 Jul 07 18:03:25.30,4,3,0,1,0,0,NO,2,a parsePrint method is used on the value to be compared (var x = -0.0). The parsed value is not necessarily the same as the original value; and thus the ComparisonFailure,1,1,11IC-3a0E1-10:322iA-8I0A31-6:671Ca6c4e-5-9-9,4,Professional_Developer,20,45,Male,University,US,Java; JEE
2404,322gc4I4g-483,HIT06_51,86,845.353,Tue 2015 Jul 07 22:09:33.55,5,5,0,0,0,1,YES,2,conversion of double to long cause the issue ,1,1,519CE-1a-8G700:117Ec-7c4a-50-9:93Ce-7c-8i-69-4,5,Professional_Developer,4,29,Female,University,USA,java;c
2406,310AC-3g0C-37-8,HIT06_51,86,522.246,Wed 2015 Jul 08 00:52:40.33,4,3,0,1,0,0,NO,2,no ... looks fine to me. i think the while loop is screwy is all.,1,1,645ca0i0i87-5:419ee1I0A201,5,Professional_Developer,20,25,Male,High School;University;Other i really dont remember a time when i couldnt,USA,c++
2410,274ei-8E5a-39-4,HIT06_51,86,30.103,Wed 2015 Jul 08 13:27:53.18,0,5,0,0,0,0,IDK,2,Not sure,1,1,1014aA5c4G-408:694aI4G-3E-8-3-6,5,Professional_Developer,3,25,Male,University,India,c#
2412,262Gi1a-5c-84-4,HIT06_51,86,78.037,Wed 2015 Jul 08 18:44:55.92,5,1,0,1,0,0,NO,2,The mantissa of a large number doesn't matter to a decimal.  since Math.abs(x) < 100; this variable doesn't even see use.,1,1,1159AI-9A9g2-1-9,5,Professional_Developer,20,35,Male,Other Self-taught as a child,United States,Javascript
2413,256ge2g-3E-508,HIT06_51,86,146.821,Wed 2015 Jul 08 19:29:56.79,4,1,0,1,0,0,NO,2,As a primitive type variable; any changes to it would not affect the variable value.,1,1,1198eA8G-7e7-7-3:120Gc-7G5G4-5-4,4,Professional_Developer,10,33,Female,University,USA,jav
2415,244Ea9E2E006,HIT06_51,86,256.713,Wed 2015 Jul 08 21:23:58.14,5,1,0,1,0,0,NO,2,There should be no issue with the definition of mantissa. It is being defined as a long and is being assigned a long value.,1,1,1244ie-4G-4g486,4,Professional_Developer,3,21,Male,University;Web,United States,Java
2417,37IC3i2a-9-3-5,HIT06_51,86,248.765,Fri 2015 Jul 10 21:16:58.87,4,2,0,1,0,0,NO,2,it seems correct (the implementation too),1,1,64eA1C3G808,5,Professional_Developer,6,30,Male,Other at work,Italy,java; groovy; scala; javascript
2423,334eG1I9e079,HIT06_51,80,24.879,Tue 2015 Jul 07 18:03:50.18,3,3,0,1,0,0,NO,3,a parsePrint method is used on the value to be compared (var x = -0.0). The parsed value is not necessarily the same as the original value; and thus the ComparisonFailure,1,1,11IC-3a0E1-10:322iA-8I0A31-6:671Ca6c4e-5-9-9,4,Professional_Developer,20,45,Male,University,US,Java; JEE
2424,322gc4I4g-483,HIT06_51,80,168.231,Tue 2015 Jul 07 22:12:21.78,3,4,0,1,0,0,NO,3,if code is a static variable then it won't cause any issues,1,1,519CE-1a-8G700:117Ec-7c4a-50-9:93Ce-7c-8i-69-4,5,Professional_Developer,4,29,Female,University,USA,java;c
2426,310AC-3g0C-37-8,HIT06_51,80,135.001,Wed 2015 Jul 08 00:54:55.33,4,3,0,0,0,1,YES,3,"it doesn't make sense that prev is supposed to be the final character of the string. the problem here is some asshole called it ""last"" which has an ambiguous meaning.",1,1,645ca0i0i87-5:419ee1I0A201,5,Professional_Developer,20,25,Male,High School;University;Other i really dont remember a time when i couldnt,USA,c++
2430,274ei-8E5a-39-4,HIT06_51,80,87.45,Wed 2015 Jul 08 13:29:20.63,0,5,0,0,0,0,IDK,3,Didn't encounter such kind of assertEquals; no idea on this.  ,1,1,1014aA5c4G-408:694aI4G-3E-8-3-6,5,Professional_Developer,3,25,Male,University,India,c#
2432,262Gi1a-5c-84-4,HIT06_51,80,104.311,Wed 2015 Jul 08 18:46:40.23,5,2,0,1,0,0,NO,3,"If this were an issue; it would fire with the ""x < 0 && pre == '-'"" and leave a space.  If the '-' is vanishing; it's clearly being parsed correctly; so this would only matter if '--' appeared.",1,1,1159AI-9A9g2-1-9,5,Professional_Developer,20,35,Male,Other Self-taught as a child,United States,Javascript
2433,256ge2g-3E-508,HIT06_51,80,138.652,Wed 2015 Jul 08 19:32:15.44,4,4,0,0,0,1,YES,3,prev is attempting to get the last character yet we compare it against '-' which appears at the beginning. ,1,1,1198eA8G-7e7-7-3:120Gc-7G5G4-5-4,4,Professional_Developer,10,33,Female,University,USA,jav
2435,244Ea9E2E006,HIT06_51,80,238.767,Wed 2015 Jul 08 21:27:56.91,3,1,0,1,0,0,NO,3,Used correctly,1,1,1244ie-4G-4g486,4,Professional_Developer,3,21,Male,University;Web,United States,Java
2437,37IC3i2a-9-3-5,HIT06_51,80,366.219,Fri 2015 Jul 10 21:23:05.09,0,3,0,0,0,0,IDK,3,maybe prev.equals ... is better,1,1,64eA1C3G808,5,Professional_Developer,6,30,Male,Other at work,Italy,java; groovy; scala; javascript
2439,35CE8e9c52-9,HIT06_51,80,254.855,Sat 2015 Jul 11 09:58:57.80,5,5,0,1,0,0,NO,2,There should be no issue caused by the prev variable to the error. This is because the prev variable is only used to check or prevent any typo error in the expression such it will check if it is needed to add a space char in the expression to eliminate syntactically erroneous but correct in meaning expression. ,1,1,33IE-8g0A9-7-8,5,Professional_Developer,8,35,Male,University;Web;Other Work,United States of America,Java; PHP
2442,99aA6a1A0-7-9,HIT05_35,78,408.536,Tue 2015 Jul 07 15:31:16.32,0,5,0,0,0,0,IDK,1,I do not have much experience with generics. They enforce strict typing; which may be an issue here; but I am not certain.,1,1,104eE-2E-5a05-8,3,Professional_Developer,2,46,Male,University,USA,VB.NET
2444,90Ca-3i-3E04-4,HIT05_35,78,252.927,Tue 2015 Jul 07 16:14:26.34,5,4,0,1,0,0,NO,1,No because it is calling the copyArrayGrow1 method with valid parameters.,1,1,9gG8A-6g-1-55:601eI7I-3a-5-5-6,4,Professional_Developer,5,30,Male,University,United States,C#
2445,81ca0c6I5-5-7,HIT05_35,78,140.682,Tue 2015 Jul 07 17:34:03.43,5,1,0,0,0,1,YES,1,an array of strings is not equal to a class of string,1,1,94iC8I-7g2-6-9:176ac-2C-6e7-94,3,Professional_Developer,25,42,Male,High School;University;Web,United States of America,C#; C++
2446,78Eg9C0a-1-9-3,HIT05_35,78,1520.887,Tue 2015 Jul 07 18:49:45.52,5,3,0,1,0,0,NO,1,this is the statement which is not creating the issue.,1,1,230GE3I5a522,4,Professional_Developer,6,29,Female,University;Web,USA,JAVA
2447,75ic-5e3c527,HIT05_35,78,810.573,Tue 2015 Jul 07 19:55:22.77,0,5,0,0,0,0,IDK,1,I'm not familiar enough with this form of coding to be able to spot the problem here.,1,1,434Ci3a0c-1-68,4,Professional_Developer,33,57,Male,University;Web;Other Self-study; books,USA,C#
2448,72Gg1g-5e9-1-4,HIT05_35,78,982.453,Tue 2015 Jul 07 20:37:44.71,4,4,0,0,0,1,YES,1,Because (null; null) is being passed into ArrayUtils.add(); the resulting array from copyArrayGrow1 will be an Object array and not a String array.  However; T is String so line 3290 will try to cast the returned Object array into a String array; which is disallowed.,1,1,28Gc-2i-9C-18-2:442cA-6G6i-749,4,Professional_Developer,14,36,Female,University,USA,c++
2450,63cE4c6e-4-94,HIT05_35,78,764.342,Tue 2015 Jul 07 23:16:37.72,5,2,0,0,0,1,YES,1,array is passed as null; so type is taken from newArrayComponentType. This is Object.class; meaning the array returned is an array of Objects. The array of objects can't be cast to an array of Strings after being returned.,1,1,106iG8G-9I-9-80:590CG-6G-7i-71-9,4,Professional_Developer,10,31,Male,High School;University;Web;Other work,usa,C++
2453,51CG-8A0G-219,HIT05_35,78,776.795,Wed 2015 Jul 08 01:18:50.68,3,4,0,0,0,1,YES,1,copyGrowlArray is return an Object array which line 3290 is attempting to cast into a string array and thus the cast exception.,1,1,661ee-4e-8c4-5-6,4,Professional_Developer,10,33,Male,University;Web,US,C;C++;.NET
2455,45gi9G6C-428,HIT05_35,78,198.856,Wed 2015 Jul 08 02:05:38.41,5,5,0,1,0,0,NO,1,Because the function prototype and the function call matches well.,1,1,702ci-6A7G-38-5,3,Professional_Developer,10,40,Female,University,India,PHP; ASP; Java
2459,4EE9g-2g7-44,HIT05_35,78,1075.468,Sat 2015 Jul 11 23:41:49.12,4,3,0,0,0,1,YES,1,"The calling of copyArrayGrowl() is somewhat related to the failure. Ultimately this is a casting issue related to the code resorting to a basic Object type since both the array and the element being added to it are null.    copyArrayGrowl() would be used to return an empty copy of a String array in this case. However; the logic at line 3288 that sets ""type"" (which copyArrayGrowl() uses) sets it to a basic Object type since both the array and the value are null. Typically; copyArrayGrowl() would match the array type; but since the array is null it uses the value that we pass from ""type"" to create it. Thus; copyArrayGrowl() returns an array of type Object[]; which is not what we need if we're adding a string to it.",1,1,21Ig2A-5e0-88:292CE-5a2c86-4:60ei9e-5I04-3,4,Professional_Developer,12,27,Male,High School;University;Web,United States,C#; Python
2460,3AI3g7G-31-4,HIT05_35,78,23.121,Sun 2015 Jul 12 03:38:56.81,2,2,0,0,0,1,YES,3,we are passing null values,1,1,84CE-1i3I00-5,5,Professional_Developer,3,27,Female,University,India,Java
2462,99aA6a1A0-7-9,HIT05_35,75,517.589,Tue 2015 Jul 07 15:39:53.90,0,5,0,0,0,0,IDK,2,I do not think line 3288 is the problem.,1,1,104eE-2E-5a05-8,3,Professional_Developer,2,46,Male,University,USA,VB.NET
2464,90Ca-3i-3E04-4,HIT05_35,75,83.833,Tue 2015 Jul 07 16:15:50.17,3,4,0,0,0,1,YES,2,Yes because the element which is a string is equal to null so it is trying to set it to Object.class.,1,1,9gG8A-6g-1-55:601eI7I-3a-5-5-6,4,Professional_Developer,5,30,Male,University,United States,C#
2465,81ca0c6I5-5-7,HIT05_35,75,79.632,Tue 2015 Jul 07 17:35:23.06,5,1,0,0,0,1,YES,2,The ternary operation ends up with a class type of string[],1,1,94iC8I-7g2-6-9:176ac-2C-6e7-94,3,Professional_Developer,25,42,Male,High School;University;Web,United States of America,C#; C++
2466,78Eg9C0a-1-9-3,HIT05_35,75,149.623,Tue 2015 Jul 07 18:52:15.14,5,4,0,1,0,0,NO,2,it sould not throw the exception.,1,1,230GE3I5a522,4,Professional_Developer,6,29,Female,University;Web,USA,JAVA
2467,75ic-5e3c527,HIT05_35,75,711.929,Tue 2015 Jul 07 20:07:14.70,2,5,0,1,0,0,NO,2,I believe that the purpose of line 3288 is to get the class from the array; unless it is null. If the array is null; then it tries to get the class from the element. Then if the element is null; then it returns Object.class as the class. I don't see a problem with the way this is written; but then I haven't worked with Java for many years.,1,1,434Ci3a0c-1-68,4,Professional_Developer,33,57,Male,University;Web;Other Self-study; books,USA,C#
2468,72Gg1g-5e9-1-4,HIT05_35,75,119.949,Tue 2015 Jul 07 20:39:44.66,5,1,0,1,0,0,NO,2,No; because that line doesn't do any casting which is what the exception is about.  That line correctly checks that if element is not null; then set type to return of getClass(); else set type to Object.class.,1,1,28Gc-2i-9C-18-2:442cA-6G6i-749,4,Professional_Developer,14,36,Female,University,USA,c++
2470,63cE4c6e-4-94,HIT05_35,75,100.859,Tue 2015 Jul 07 23:18:18.58,5,1,0,0,0,1,YES,2,The default is Object.class; however this doesn't necessarily match the template parameters; and therefore may result in an invalid upcast from return of copyArrayGrow1,1,1,106iG8G-9I-9-80:590CG-6G-7i-71-9,4,Professional_Developer,10,31,Male,High School;University;Web;Other work,usa,C++
2473,51CG-8A0G-219,HIT05_35,75,305.239,Wed 2015 Jul 08 01:23:55.92,2,4,0,0,0,1,YES,2,This appears related to the first issue in that the type variable is set to the Object class and then copyGrowlArray returns an Object array which is attempted to be cast to an String array on line 3290.,1,1,661ee-4e-8c4-5-6,4,Professional_Developer,10,33,Male,University;Web,US,C;C++;.NET
2475,45gi9G6C-428,HIT05_35,75,135.143,Wed 2015 Jul 08 02:07:53.55,5,5,0,0,0,1,YES,2,use of ternary operator for checking whether the object is an array type may cause the failure,1,1,702ci-6A7G-38-5,3,Professional_Developer,10,40,Female,University,India,PHP; ASP; Java
2479,3AI3g7G-31-4,HIT05_35,75,88.205,Sun 2015 Jul 12 03:37:55.01,2,3,0,0,0,1,YES,1,We are passing NULL values to ArrayUtils Method,1,1,84CE-1i3I00-5,5,Professional_Developer,3,27,Female,University,India,Java
2480,2CG6C0a-370,HIT05_35,75,147.126,Sun 2015 Jul 12 12:51:54.62,3,3,0,1,0,0,NO,1,yes it it the reason for this Failure it can't transform the data values as set type,1,1,20ca-1G-6C-3-7-3:10AE4G-4a370:46AI8G-4A8-2-2,5,Professional_Developer,2,25,Male,University,india,java
2482,356Ec7i-9C7-60,HIT06_51,88,3952.796,Tue 2015 Jul 07 16:05:29.43,4,4,0,1,0,0,NO,1,No; x is 0 so would not enter that code. ,6,3,27Ei-8i0A-3-59:15cG-7i7C996,3,Professional_Developer,23,44,Male,High School;University,USA,RPG; Visual Basic
2483,338Ca5A6E5-41,HIT06_51,88,624.091,Tue 2015 Jul 07 17:25:06.90,5,5,0,0,0,1,YES,1,The Math.abs function is taking away the negative symbol; but the line is terminated by the semi-colon.,6,3,94iC8I-7g2-6-9:176ac-2C-6e7-94,3,Professional_Developer,25,42,Male,High School;University;Web,United States of America,C#; C++
2484,332aI9a3c0-61,HIT06_51,88,1119.06,Tue 2015 Jul 07 18:54:13.49,4,3,0,1,0,0,NO,1,The absolute value of x; being -0.0; is not greater than or equal to 100. Therefore this value does not catch the 'if' statement.,6,3,222cC-5A1E364,4,Professional_Developer,5,35,Male,University;Web,United States,c#; Java
